NAME	X	Y	cluster_cd8
TYPE	numeric	numeric	group
C07394	-74.5819	-20.4754	3
C07395	-28.6879	-31.1816	3
C07396	-69.7311	-21.2232	3
C07397	-13.1645	-55.2328	3
C07398	-42.1369	1.3774	3
C07399	-19.3989	-6.533	3
C07400	-32.008	-31.8502	3
C07402	-11.6981	-27.4987	3
C07403	-36.8863	-29.5698	3
C07404	-24.5903	-22.0549	3
C07406	-41.7544	-28.4232	3
C07408	-53.4025	-33.7676	3
C07409	-50.9413	-25.3046	3
C07410	-65.6151	-19.046	3
C07411	-44.0392	-5.5695	3
C07413	-47.4545	-48.6115	3
C07415	-51.4154	-24.2973	3
C07416	-23.8915	-34.1819	3
C07418	-33.1897	-54.3182	3
C07419	-70.3959	-28.7785	3
C07420	-24.6416	-21.9574	3
C07421	11.6433	-46.8712	3
C07422	-67.6494	-21.103	3
C07423	-12.6384	-19.3938	3
C07425	-7.9828	-30.7881	3
C07426	-34.6368	-37.5867	3
C07427	-20.5311	-8.3664	3
C07428	6.981	-11.5128	3
C07430	16.8961	-72.698	3
C07431	-56.1145	-53.3641	3
C07432	-67.2396	-21.3478	3
C07434	-40.2745	-31.6072	3
C07435	-18.8333	-9.1297	3
C07437	-15.3144	-54.5174	3
C07438	-77.2586	-13.2378	3
C07439	-65.1451	-7.6851	3
C07441	-3.6681	-17.7643	3
C07442	-68.248	-22.3291	3
C07443	-7.4188	-14.9791	3
C07444	-33.849	-32.1293	3
C07446	-31.7035	-25.7477	3
C07447	-76.2683	4.9834	1
C07448	-12.4992	-27.4119	3
C07449	-22.429	-34.9551	3
C07450	-17.0033	-44.5839	3
C07453	-54.2826	-22.5611	3
C07454	-35.0992	-33.2802	3
C07456	-16.9519	-29.4119	3
C07458	-49.8711	-23.553	3
C07459	-30.0468	-18.8049	3
C07460	-17.3982	-23.7371	3
C07461	-17.8103	-44.8701	3
C07462	-28.4143	-44.1048	3
C07463	-56.462	-23.8631	3
C07464	-62.7766	-29.0243	3
C07467	-71.6659	-21.9012	3
C07468	-38.5599	-30.7548	3
C07469	-24.7671	-23.9651	3
C07470	-13.9265	-22.579	3
C07471	-23.2372	-23.6446	3
C07472	-14.2264	-53.6681	3
C07476	-52.9989	-23.1502	3
C07477	-11.1259	-44.197	3
C07478	-59.7827	-19.6616	3
C07479	-40.4814	0.4673	3
C07480	-38.6078	-13.0282	3
C07482	-41.5054	-38.7579	3
C07483	-45.0441	-33.758	3
C07484	-17.4965	-31.2169	3
C07485	-36.0546	-32.4639	3
C07486	-33.2916	-26.3293	3
C07487	-76.0806	-13.6134	3
C07488	-39.7353	-29.8614	3
C07489	-29.0652	-28.6689	3
C07490	39.1346	-81.6052	3
C07491	-9.0391	-58.0663	3
C07492	-27.1556	-25.5524	3
C07493	-40.5777	-42.7013	3
C07494	-13.014	-49.2591	3
C07495	-55.5588	-43.5774	3
C07496	-14.4498	-53.5185	3
C07497	-38.4836	-35.3834	3
C07498	-29.848	1.3714	3
C07499	-42.0212	-42.4259	3
C07500	-71.6319	-6.3424	3
C07501	-33.9474	-31.8413	3
C07502	-43.1937	-5.7065	3
C07503	-38.4256	-28.7011	3
C07504	-34.8337	-34.8932	3
C07506	25.6916	-82.2962	3
C07507	-19.7997	-10.8594	3
C07508	-38.2222	-28.3546	3
C07509	-39.2629	-34.8966	3
C07510	-7.8218	-20.5412	3
C07514	-15.9799	-49.3166	3
C07515	-59.3615	-58.8983	3
C07516	-7.7505	-40.4105	3
C07517	-19.5725	-49.1327	3
C07518	-96.0311	-7.1148	3
C07519	-51.2829	-9.9027	3
C07520	-0.9437	7.3488	3
C07521	-4.0277	18.8966	3
C07522	0.6942	-34.999	3
C07523	-45.9882	-13.1196	3
C07524	13.2195	-0.9163	3
C07525	-39.9919	-17.0128	3
C07526	-44.271	-41.7036	3
C07527	-92.1269	-3.0915	3
C07528	-53.0853	-11.2385	3
C07531	-47.9583	-11.2464	3
C07532	-37.6	5.8048	3
C07533	-88.2526	-10.2849	3
C07534	-42.2192	-9.2581	3
C07535	-53.9429	-13.2844	3
C07536	-53.0945	-53.3322	3
C07537	-36.2887	-18.5153	3
C07539	-55.4506	-53.2617	3
C07540	-56.5892	-40.7434	3
C07541	-59.786	-44.0702	3
C07542	-73.1576	-1.131	3
C07543	-52.4639	-52.3422	3
C07544	-37.3137	-18.7265	3
C07545	-49.7642	-8.3428	3
C07546	-32.795	-13.7158	3
C07547	-47.6219	-52.4251	3
C07548	-57.8129	-37.1521	3
C07549	-54.3593	-13.0906	3
C07551	-55.618	-9.2236	3
C07552	-54.7107	-53.6184	3
C07553	-72.8078	-2.6402	3
C07555	-49.8523	-14.0609	3
C07556	-57.2398	-44.8366	3
C07557	-46.752	-11.1091	3
C07558	-52.9696	-13.385	3
C07559	-48.4224	-23.3208	3
C07562	-34.9478	-15.7116	3
C07563	-42.6834	-9.0229	3
C07564	-52.3979	-8.4724	3
C07565	-54.6682	-45.6312	3
C07566	-50.2729	-11.4443	3
C07567	-46.6756	-14.9455	3
C07568	-47.8739	-54.2731	3
C07569	-31.3682	-6.5365	3
C07571	-57.1069	-40.4956	3
C07572	-61.1211	-44.9319	3
C07575	-48.9426	-9.5367	3
C07576	-48.0434	-13.0199	3
C07578	-53.8264	-14.5335	3
C07579	-34.534	8.9045	3
C07580	-85.4912	1.8666	1
C07581	-30.7425	-49.0162	3
C07583	-48.1759	-15.1065	3
C07584	-36.4409	3.4029	3
C07585	-52.0658	-36.6732	3
C07586	-0.7872	8.8662	3
C07587	-48.1216	-8.9753	3
C07588	-46.8676	-0.6665	3
C07589	-41.269	-51.9224	3
C07590	-55.4264	-36.3076	3
C07591	-44.9335	-51.1404	3
C07592	-41.1113	-42.315	3
C07593	-45.8945	-14.1492	3
C07594	-47.8564	-14.9048	3
C07595	-49.7292	-54.1155	3
C07596	-61.8712	28.5414	3
C07597	-51.4101	-4.3334	3
C07598	-42.487	-14.4558	3
C07599	-48.9355	-14.1787	3
C07600	-60.4408	-42.6475	3
C07601	-50.8546	-14.9348	3
C07602	-42.7125	-50.7791	3
C07603	-48.4847	-13.9648	3
C07604	-36.7752	-51.0596	3
C07606	-72.3283	-2.3045	3
C07607	-48.3084	-14.2244	3
C07608	-48.9416	-7.2855	3
C07609	-44.5387	-5.17	3
C07610	-56.3221	-54.3981	3
C07611	-57.8592	-54.5773	3
C07612	-43.4611	-21.3771	3
C07614	-35.8217	-45.4327	3
C07616	-33.8953	12.8147	3
C07617	-50.3293	-8.1989	3
C07618	-46.8426	-4.7972	3
C07619	-4.3041	-35.0998	3
C07620	-32.9871	-9.6434	3
C07621	-33.9921	-13.6765	3
C07622	-40.8265	3.6658	3
C07623	-2.9555	4.8874	3
C07625	-45.388	-20.4508	3
C07626	-34.3289	3.1181	3
C07629	-21.8179	-12.9722	3
C07630	-50.5627	-0.8508	3
C07631	-31.5258	-6.726	3
C07635	-1.8666	6.1954	3
C07636	-34.4659	3.223	3
C07638	-53.389	-12.5022	3
C07640	-47.315	-25.7698	3
C07641	-32.6875	-11.4429	3
C07642	-58.1158	-37.7685	3
C07643	-86.5661	2.6771	1
C07645	-29.7706	-4.2334	3
C07646	-37.3148	-11.9573	3
C07647	-46.5339	0.1438	3
C07648	12.404	-2.7549	3
C07649	-73.3949	-0.1406	3
C07650	-86.1773	-0.0349	1
C07651	-1.4882	14.2185	3
C07652	8.9167	0.4088	3
C07653	4.8859	0.6488	3
C07654	-1.6801	3.4907	3
C07655	5.4556	-2.2974	3
C07656	8.1465	19.5366	3
C07657	14.6305	-21.4621	3
C07658	0.126	12.9778	3
C07659	6.4569	6.9869	6
C07660	-66.5114	-35.3882	3
C07661	8.7909	-18.4278	3
C07662	-45.5607	-37.9848	3
C07663	26.6963	-68.8484	6
C07664	-60.2692	-28.5789	3
C07666	-67.4027	-34.2487	3
C07668	8.9497	-18.6858	3
C07669	4.3288	-5.3141	3
C07670	-61.3761	4.7472	3
C07671	5.9947	2.2761	3
C07672	2.3017	14.4383	3
C07673	-66.1948	-36.2623	3
C07674	-10.5384	-8.2667	3
C07675	-23.4532	16.6139	3
C07676	4.0276	3.9748	3
C07678	6.3231	-22.8671	3
C07679	-45.7273	-38.9697	3
C07680	12.8021	-16.0134	1
C07681	6.784	-20.9078	3
C07682	-2.1731	3.1868	3
C07683	1.4056	14.2521	3
C07684	-79.6887	-4.5695	1
C07685	-62.7398	-13.7524	3
C07686	2.5343	0.2084	3
C07687	-7.5289	21.8572	3
C07689	-72.6088	-19.0255	3
C07690	-49.6393	-41.9791	3
C07691	-75.1181	-11.5397	3
C07693	7.0326	7.4123	6
C07694	4.1328	2.1709	3
C07695	-65.1175	-7.773	3
C07696	0.1939	12.6504	3
C07697	6.1319	-20.0439	3
C07698	7.5737	7.067	6
C07699	5.1196	3.7906	3
C07700	-66.4134	-36.143	3
C07701	0.7644	2.3333	3
C07702	-64.4634	-40.6954	3
C07703	-58.9828	-20.0509	3
C07704	4.8654	2.1294	3
C07705	6.6147	1.8028	3
C07706	6.2444	-22.9706	3
C07707	-63.2109	-33.9125	3
C07709	-0.9073	6.6406	3
C07710	-69.5343	-30.2551	3
C07711	-60.1409	7.1937	3
C07712	16.8059	-18.667	3
C07713	-67.955	-33.5414	3
C07714	-61.94	-14.0599	3
C07716	-40.6042	7.8463	3
C07717	20.757	-5.0481	6
C07719	7.9666	1.7011	3
C07721	5.0133	6.1446	3
C07722	9.6521	-11.6802	3
C07724	-65.687	-37.0084	3
C07725	-63.2263	-32.4465	1
C07726	6.5588	-21.6386	3
C07727	-35.0718	10.3191	3
C07728	9.7017	1.599	3
C07729	-17.2013	-11.3709	3
C07730	-78.7166	-4.1566	1
C07731	5.995	2.4306	3
C07732	-2.6328	1.8744	3
C07733	-58.5978	8.4906	3
C07736	-60.3318	8.8574	3
C07737	6.2578	6.3685	6
C07739	-63.4094	-37.0349	3
C07740	7.9423	-20.8612	3
C07741	-64.32	-34.383	3
C07742	16.6752	-10.8077	6
C07743	6.3383	1.0884	3
C07744	4.9006	0.0447	3
C07746	-75.4284	-19.1222	3
C07747	5.5714	1.3612	3
C07749	3.8082	4.1483	3
C07750	7.3081	0.4803	3
C07752	9.4077	-24.9816	3
C07753	-64.6502	-36.6587	3
C07754	-15.1443	-11.9109	3
C07755	6.3219	4.932	3
C07756	-30.4758	-25.2713	3
C07757	7.2575	-1.3891	3
C07758	6.9217	4.6811	3
C07759	8.878	0.2651	3
C07760	5.9548	-59.4332	3
C07761	0.0871	14.1187	3
C07762	-76.3351	-18.406	3
C07763	5.2969	3.3049	3
C07764	6.9884	7.8357	3
C07765	-15.8858	-12.5528	3
C07766	7.1361	4.2879	3
C07767	6.611	-0.0926	3
C07768	4.2416	-0.1688	3
C07769	-62.1474	-2.9015	1
C07770	-50.3934	11.5612	2
C07772	-17.4107	-0.9519	3
C07773	-27.1072	-6.7291	3
C07774	-38.5049	-32.3222	3
C07776	-23.8356	2.2286	3
C07777	-76.1704	-1.0858	3
C07778	-2.4991	-33.346	3
C07779	-16.2125	-44.39	3
C07780	22.3137	-78.0015	3
C07782	-48.5431	-24.0525	3
C07783	-12.6629	-42.7323	3
C07784	62.5853	-69.0372	6
C07785	-27.5851	-13.7416	3
C07786	57.0853	-48.1161	6
C07787	-25.5599	-25.5545	3
C07788	-12.6721	-37.1078	3
C07789	61.7344	-70.015	6
C07790	23.62	-79.0977	3
C07791	-28.4397	-13.2297	3
C07793	-8.4386	-42.7186	3
C07794	-27.9305	-6.3447	3
C07795	61.3178	-69.9262	6
C07797	-4.1419	-35.3596	3
C07798	-19.162	-36.5145	3
C07799	-28.9007	1.5858	3
C07800	-13.3535	-41.0794	3
C07801	-7.6882	-43.214	3
C07802	-27.549	-5.7676	3
C07804	11.6702	-46.8758	3
C07805	-9.9773	-33.1052	3
C07806	-49.1361	-23.5741	3
C07807	-27.1437	5.3633	2
C07808	24.3652	-68.4318	6
C07809	50.9623	-64.3123	3
C07810	-30.1923	-3.7975	3
C07811	-29.6493	-24.7163	3
C07812	-25.5011	-4.7758	1
C07813	24.4684	-67.3851	3
C07814	-1.1193	-34.1436	2
C07815	25.5685	-69.0959	6
C07816	24.1112	-80.0084	3
C07818	62.0312	-69.9131	6
C07819	-76.1957	8.2013	1
C07821	28.4985	-78.7255	3
C07822	-27.8307	-7.1979	3
C07823	62.5486	-68.7317	6
C07824	-25.2551	-24.62	3
C07825	-40.0056	-16.9705	3
C07826	-47.5587	-24.8113	3
C07827	50.3502	-63.1926	3
C07828	22.3734	-78.6198	3
C07947	-10.7752	31.007	4
C07968	-70.3773	13.7376	2
C08043	-61.2525	20.9844	2
C08074	32.3638	66.2204	4
C08088	-6.0141	50.3593	2
C08089	-102.9821	10.8915	1
C08144	27.4708	52.5988	2
C08196	-64.0002	20.4587	4
C08335	-17.5213	-24.2186	3
C08415	30.7564	-37.5594	3
C08434	76.3617	-34.0384	6
C08500	-41.6278	-35.7693	6
C08546	68.2902	51.2694	4
C08694	-68.0716	15.1695	2
C08696	-69.581	15.2203	1
C08701	-61.1624	10.1485	6
C08704	-79.5432	22.4998	4
C08803	64.0375	-36.8305	6
C08872	-60.2452	5.8135	6
C08935	-69.5067	14.8219	2
C09047	-17.8094	-24.8688	3
C09063	-41.1191	-36.1277	3
C09104	66.8404	-38.1646	6
C09144	-59.6457	-30.9168	3
C09145	-12.4912	16.7498	4
C09160	-12.9402	16.1814	2
C09237	-56.0995	-60.6178	3
C09348	-44.6438	-64.8168	6
C09365	-76.1792	18.8469	1
C09433	-61.12	10.1249	6
C09461	7.5405	13.9712	3
C09499	28.7038	53.1214	2
C09532	76.5728	-29.4812	6
C09550	55.4456	-53.3616	6
C09569	60.0436	-63.8016	6
C09570	57.0177	-5.3708	6
C09571	-28.5872	-55.9754	6
C09572	29.0167	-28.5873	4
C09574	1.3306	-62.7697	6
C09575	40.039	-97.9085	6
C09576	57.6249	-4.9858	6
C09577	41.0802	-99.5065	5
C09581	35.2205	-78.7477	6
C09583	1.3513	-62.7727	6
C09584	40.2963	-15.4644	6
C09586	57.3577	-3.7645	4
C09587	71.9384	-63.7271	6
C09588	40.3272	-98.7735	6
C09589	23.1956	-3.8471	6
C09590	-32.5382	-57.8509	6
C09591	-41.5273	-57.1306	6
C09592	29.2092	0.8745	6
C09593	25.1357	8.3192	5
C09594	35.4198	-24.3365	6
C09596	40.7932	-82.388	5
C09597	14.0437	-55.0354	3
C09598	-36.9184	-55.7628	6
C09599	63.5139	-24.7259	6
C09600	-39.1807	-58.895	6
C09604	-29.3962	-55.5074	6
C09605	54.7293	-9.3429	6
C09608	42.5481	-93.0914	5
C09609	-33.3179	-56.0278	3
C09610	58.6954	-42.4022	6
C09611	41.2687	4.316	4
C09612	61.2384	-27.3396	6
C09613	43.3078	-80.9419	6
C09615	-29.9089	-53.6631	6
C09616	25.0243	-9.8162	6
C09617	44.3613	-32.2626	6
C09618	-50.5671	-53.9263	6
C09619	-41.5221	-57.1321	6
C09620	-37.8796	-56.6335	3
C09621	63.0924	-22.4672	6
C09622	-50.571	-53.9291	6
C09624	46.1156	-31.0168	6
C09626	42.2851	8.4753	4
C09627	-17.2908	54.9815	2
C09628	24.709	-20.6728	6
C09630	45.9547	-31.4828	6
C09632	-34.9314	-55.3314	6
C09633	44.5258	-66.886	6
C09635	45.2436	-43.2366	6
C09638	16.4573	-18.3172	6
C09640	45.9072	-63.8175	6
C09641	44.1017	-67.3382	6
C09642	5.2974	-14.0454	3
C09643	38.0723	3.3157	6
C09644	52.1355	-18.6283	6
C09645	-61.6717	-57.3176	4
C09646	35.9242	1.3284	6
C09647	77.0733	8.2508	5
C09648	63.6296	-18.6528	6
C09649	-46.8402	-66.1584	3
C09650	36.0593	2.3479	6
C09651	36.3829	2.8307	6
C09652	-67.4803	40.9608	6
C09653	26.2061	-58.3258	6
C09654	77.0839	8.2365	5
C09655	24.8608	-6.4535	6
C09656	-61.5228	-58.2191	4
C09657	53.506	13.8055	4
C09658	44.6967	-90.5725	5
C09659	36.9446	3.2876	6
C09660	42.6142	6.0594	4
C09661	45.8288	-14.4839	6
C09662	-61.3215	-58.0516	4
C09663	41.8533	0.904	4
C09664	49.3284	-81.1719	6
C09671	67.6294	-26.6123	6
C09672	24.9379	-18.7861	6
C09681	10.8807	-65.7764	6
C09684	68.1595	-27.0054	6
C09686	48.2016	-84.8797	6
C09691	10.5796	-54.0748	6
C09692	-33.0113	-60.6635	6
C09694	10.3123	-66.1656	6
C09699	51.7748	-86.6467	6
C09700	15.4002	-55.6999	6
C09701	47.7661	-91.7719	6
C09703	65.76	-61.2955	6
C09704	48.2255	-91.7971	6
C09705	44.0399	-80.5201	6
C09706	47.0387	-83.8503	6
C09707	54.1632	17.7834	4
C09709	29.1774	5.7011	3
C09710	31.8153	-25.5275	6
C09713	27.0226	5.2535	3
C09714	31.8463	15.8447	4
C09716	36.4892	9.0772	4
C09718	41.1591	10.7732	4
C09719	65.7217	-5.0933	4
C09721	34.6246	17.7514	4
C09723	41.736	-71.1821	6
C09725	27.4609	13.8152	4
C09726	-52.3523	-58.9169	6
C09727	32.1192	-82.1597	5
C09728	1.5653	-47.8813	3
C09729	55.456	14.8536	4
C09730	38.3497	9.5182	4
C09732	30.8182	19.3301	4
C09733	27.2705	13.7224	6
C09736	34.8094	-69.9498	3
C09738	57.1686	-37.5428	6
C09740	62.4196	-4.4026	4
C09741	34.5642	14.9258	4
C09742	29.8134	-19.5368	6
C09743	-54.6126	-57.9141	6
C09744	68.2597	-5.6112	6
C09746	30.3552	16.5302	4
C09748	56.2197	-69.9826	6
C09749	34.0679	-3.7462	6
C09750	36.4353	10.161	4
C09751	44.8818	-5.7302	6
C09752	29.0361	17.6383	4
C09753	31.8948	-81.4303	6
C09754	39.7033	14.7194	4
C09755	54.2892	11.4362	6
C09758	34.27	14.9933	4
C09759	26.5349	8.4191	4
C09760	32.3016	13.1042	4
C09761	27.2314	13.6909	4
C09763	47.5978	-72.1656	6
C09764	39.6947	14.7102	4
C09765	65.899	-6.0643	6
C09766	-2.1756	-55.2051	6
C09767	-54.5097	-57.2753	6
C09770	42.7458	-37.034	6
C09771	81.0819	-59.3262	4
C09772	64.9885	-3.3423	4
C09773	48.1789	-41.8154	6
C09774	64.3397	-7.2062	6
C09775	49.7543	-74.5717	6
C09777	36.2626	-36.8289	4
C09778	44.6134	40.2437	4
C09779	64.3583	-7.1935	6
C09783	27.9024	-19.4281	6
C09784	45.8082	-9.6569	6
C09787	45.8175	-9.6519	6
C09788	55.0022	-24.0463	6
C09789	55.0295	-24.0777	6
C09790	43.0262	-27.0015	6
C09792	45.1014	-11.4116	6
C09793	30.8229	-7.6087	6
C09795	27.954	-19.438	6
C09796	55.5661	-32.1231	6
C09799	-41.1896	-67.549	6
C09801	-41.9643	-65.7648	6
C09803	65.6988	-11.5299	6
C09805	65.4031	-6.4318	6
C09806	42.3941	-19.346	6
C09807	59.1245	-37.6764	6
C09808	60.5401	-13.0565	6
C09809	65.7176	-11.2646	4
C09813	29.9847	-0.4543	6
C09815	65.4074	-6.438	6
C09816	45.544	-93.6596	5
C09817	47.9504	-8.3899	6
C09818	51.6641	-70.7495	6
C09819	26.1557	-6.3175	6
C09820	54.9855	-24.048	6
C09822	-40.546	-60.9796	6
C09823	38.6409	-10.1773	6
C09825	57.998	-11.3287	6
C09827	18.4753	8.2565	3
C09828	-38.9015	-60.0079	6
C09829	30.3526	-5.6006	6
C09831	21.1014	6.6327	3
C09832	35.9464	4.863	6
C09834	30.0448	-4.8239	6
C09836	30.8121	-6.7991	6
C09837	-62.5777	-46.8731	6
C09838	41.3466	-82.9752	5
C09839	27.6302	18.0944	4
C09840	41.1858	-81.6673	5
C09841	41.3792	-82.9301	5
C09844	79.3923	-52.7489	6
C09851	-40.1577	-60.2259	6
C09852	28.8461	-8.8867	6
C09853	24.5472	-11.0812	6
C09854	76.8769	5.2117	6
C09855	75.8727	3.4498	6
C09856	3.5886	-14.2873	3
C09857	76.073	4.075	6
C09858	63.0949	6.7053	6
C09859	15.5293	22.5988	6
C09860	23.8928	-10.1272	6
C09861	-7.7985	-59.0934	6
C09862	15.5395	22.6006	6
C09863	34.4337	-5.3063	5
C09865	72.7983	9.0924	6
C09866	58.3847	-23.0037	6
C09867	55.4264	-33.2381	6
C09868	22.3895	-18.1293	3
C09869	22.722	-10.0043	6
C09870	14.6746	-7.2211	6
C09871	82.5901	-55.6269	6
C09872	10.8926	2.7824	3
C09873	19.6452	-11.8988	6
C09874	20.1411	-20.5362	3
C09876	21.9375	-9.5726	6
C09877	67.245	18.2372	4
C09878	15.7461	-20.2129	3
C09879	30.4221	1.9902	6
C09880	72.5742	7.3084	6
C09882	43.0814	-33.9755	6
C09883	20.7085	-11.0128	6
C09884	29.8854	-1.0221	6
C09886	43.0957	-34.0196	6
C09887	0.2842	-69.8908	6
C09888	12.626	-51.5657	3
C09889	-14.2489	-64.8775	6
C09890	-0.6164	-68.4638	6
C09891	-5.4415	-49.987	3
C09892	-59.637	-53.2178	3
C09893	-1.4557	-67.0854	6
C09894	-5.4496	-49.9815	3
C09895	0.2804	-69.885	6
C09896	-14.2333	-64.8886	6
C09897	-0.6166	-68.4631	6
C09899	46.2063	-87.3513	6
C09900	-59.6624	-53.2253	3
C09901	1.0158	-19.7325	3
C09904	29.8207	-20.9393	6
C09905	-2.3063	-51.1773	3
C09906	46.1798	-73.596	6
C09907	29.8314	-20.9556	6
C09908	50.5404	-84.3081	6
C09912	43.7102	-85.8588	6
C09914	0.2831	-69.8891	6
C09917	36.7763	-71.1069	3
C09918	19.9703	7.0378	3
C09919	-0.8175	-50.7843	3
C09920	28.8782	-57.0131	6
C09921	-0.8464	-50.7909	3
C09922	18.3363	7.548	3
C09923	49.3233	-83.4506	6
C09925	18.3833	6.1598	3
C09926	-28.0369	-53.1981	6
C09927	32.6533	-10.0609	6
C09928	18.3313	7.5492	3
C09929	38.2293	-71.3902	6
C09930	14.7814	-55.4918	3
C09933	46.3839	-88.3253	6
C09935	-6.2015	-50.2921	3
C09936	49.3032	-72.4838	6
C09937	21.1589	6.5539	5
C09938	46.4303	-88.3295	6
C09940	-15.562	-63.567	6
C09941	35.0123	-70.0476	3
C09942	40.8077	-73.951	6
C09943	44.576	-89.7311	6
C09945	-1.5632	-66.8764	3
C09946	16.382	-74.2715	3
C09947	59.6713	-15.1	6
C09950	45.1514	-85.8379	6
C09952	27.478	-20.9514	6
C09953	28.5931	-56.6931	3
C09954	27.017	-28.5822	3
C09955	32.4956	-10.9432	6
C09956	-9.1901	-49.0909	3
C09957	44.7555	-89.1119	3
C09958	-26.3779	-46.1907	3
C09963	18.4475	-61.4862	6
C09964	-3.435	-48.5055	3
C09965	-15.4747	-49.9871	3
C09966	43.4616	-85.3491	6
C09967	39.6304	-90.4239	5
C09968	45.4397	-88.158	6
C09969	64.0309	-5.0093	6
C09970	18.0482	-78.1974	3
C09974	43.3864	-67.9059	3
C09976	-33.2642	-43.909	3
C09977	42.3905	-91.1765	5
C09979	45.4964	-74.2792	4
C09981	-2.8458	-52.3467	3
C09983	66.062	-50.2935	6
C09985	66.0647	-50.288	6
C09986	32.7593	-60.734	6
C09987	49.287	-43.2624	6
C09989	37.0931	-63.335	6
C09995	50.971	-91.7639	5
C09996	35.4822	-61.6238	6
C09997	50.6833	-54.9602	6
C09999	34.0805	-61.0258	6
C10001	52.6314	-89.3472	6
C10002	35.869	-61.0683	6
C10004	61.8548	-64.9209	6
C10006	49.7562	-42.8419	6
C10007	52.9183	-88.0567	6
C10008	41.4057	-25.2682	6
C10014	34.0859	-61.0254	6
C10015	50.1292	-91.7851	5
C10017	52.9174	-88.0775	6
C10018	51.7374	-87.6471	6
C10019	49.3483	-43.2122	6
C10022	63.5243	-63.3966	6
C10024	49.4549	-92.5753	5
C10025	50.877	-90.7957	5
C10026	46.6694	-65.4822	5
C10028	52.6159	-86.4294	6
C10029	53.7972	-86.3215	5
C10030	53.963	-86.1665	5
C10031	51.7446	-88.0973	5
C10034	37.2511	-63.7516	6
C10039	33.4939	-59.3353	6
C10040	52.4587	-87.1204	6
C10041	37.4653	-64.111	6
C10044	38.6335	-63.1821	6
C10045	43.2389	39.1693	6
C10046	38.6279	-63.1715	6
C10047	36.2811	-62.054	6
C10049	52.6974	-89.3836	6
C10052	36.2246	-62.032	6
C10054	39.9762	-62.502	6
C10059	-22.0058	-61.7612	3
C10060	31.0633	-55.1929	6
C10062	11.9556	-52.7927	3
C10064	-2.4548	-16.934	3
C10065	74.4325	8.7358	6
C10067	41.976	-86.7867	5
C10069	-3.1184	-20.3746	3
C10070	31.0536	-44.4424	6
C10072	50.7181	-37.243	6
C10074	59.9858	-41.998	6
C10076	43.9793	-27.9333	6
C10077	-38.8243	-52.3959	3
C10078	48.6197	-17.5938	6
C10080	41.1752	-47.1482	6
C10081	50.3736	-19.9219	6
C10082	-45.0649	-66.7447	6
C10085	53.3302	-43.2662	6
C10086	36.0133	-13.5611	6
C10087	-46.763	-66.1157	6
C10088	-37.2667	-66.2183	3
C10089	51.5818	-71.255	6
C10091	65.0984	-43.1613	6
C10092	53.2342	-42.862	6
C10093	-45.9253	-65.6482	3
C10094	42.9452	-12.7763	6
C10097	-38.1914	-65.6202	3
C10099	57.8484	-42.109	6
C10101	47.831	-23.2124	6
C10104	50.3873	-31.0758	6
C10106	-55.8333	-57.8537	3
C10107	42.7695	-13.6791	6
C10108	41.9933	-28.0063	6
C10110	49.5117	-95.5431	5
C10111	-37.3748	-66.395	3
C10112	49.66	-32.6514	6
C10113	60.8948	-40.6771	6
C10116	50.8565	-24.1245	6
C10117	50.8329	-23.3259	6
C10123	36.1337	-82.3495	3
C10124	30.0709	-32.0107	3
C10127	22.0181	-34.2714	3
C10129	75.9712	-53.0631	6
C10130	51.6322	-15.1897	6
C10131	57.4665	-67.2642	6
C10135	67.1658	-35.2177	6
C10136	14.2204	-34.264	3
C10137	-37.6107	-68.2746	6
C10138	-39.9115	-67.0943	6
C10139	21.7571	-5.3224	6
C10140	48.6159	-20.6954	6
C10141	-38.9641	-66.6058	3
C10143	49.9815	-61.6294	3
C10145	30.2697	-39.8149	6
C10146	27.9945	-46.0591	3
C10147	26.4244	-45.0447	3
C10149	22.2847	-49.3685	3
C10150	27.3337	-34.3849	3
C10151	45.3387	-47.1353	6
C10153	78.0532	-56.9053	6
C10154	45.4717	-26.62	6
C10155	39.7222	-47.6294	6
C10156	37.2512	-47.6101	6
C10157	22.097	-42.3205	3
C10158	43.7098	-42.749	6
C10159	41.0982	-46.626	6
C10160	78.8164	-56.85	6
C10162	53.1113	-78.0842	6
C10163	42.8181	-46.7385	6
C10164	39.6376	-48.2491	6
C10165	22.8457	-45.6646	3
C10166	51.2749	-77.7204	6
C10168	28.5607	-43.3376	3
C10169	53.5505	-75.1642	6
C10170	40.0058	-46.3545	6
C10171	52.1428	-75.062	6
C10172	46.7626	-51.0738	6
C10174	18.5803	-22.3342	3
C10175	22.4273	-47.8994	3
C10176	44.5845	-47.1122	6
C10179	55.6309	-61.497	6
C10180	41.0225	-36.896	6
C10182	76.4874	-50.6144	6
C10183	77.692	-56.783	6
C10186	34.6157	-47.3464	6
C10187	27.0985	-44.2393	3
C10189	40.4553	-47.0075	6
C10190	29.0252	-45.4215	3
C10191	47.3135	-51.8486	6
C10193	22.9016	-44.0817	3
C10196	27.845	-37.7739	3
C10197	52.3778	-77.0977	6
C10198	39.2573	-46.3362	6
C10200	37.3399	-37.0506	6
C10202	5.6892	-14.9377	3
C10203	46.2115	-48.1784	6
C10207	52.7724	-68.4407	6
C10208	27.8362	-37.772	3
C10209	43.5264	-41.7897	6
C10214	23.5088	-47.5934	3
C10215	45.2241	-46.0308	6
C10217	60.804	-36.2074	6
